BOUNDARY_ILEe,0
BOUNDARY_INDe,0
BOUNDARY_KYNe,0
BOUNDARY_LACe,0
BOUNDARY_LACTe,0
BOUNDARY_LAOLe,0
BOUNDARY_LARABe,0
BOUNDARY_LEUe,0
BOUNDARY_LLACe,0
BOUNDARY_LMANDe,0
BOUNDARY_LXULe,0
BOUNDARY_LYSe,0
BOUNDARY_MALe,0
BOUNDARY_MANe,0
BOUNDARY_MELIe,0
BOUNDARY_METe,0
BOUNDARY_METHOLe,0
BOUNDARY_MLTe,0
BOUNDARY_MNTe,0
BOUNDARY_NH3e,0
BOUNDARY_NICAe,0
BOUNDARY_NICDe,0
BOUNDARY_O2e,26.75147156170213
BOUNDARY_OAe,0
BOUNDARY_ORNe,0
BOUNDARY_OTAe,0
BOUNDARY_OXALe,0
BOUNDARY_PCCe,0
BOUNDARY_PENNe,0
BOUNDARY_PHACe,0
BOUNDARY_PHALe,0
BOUNDARY_PHEe,0
BOUNDARY_PHPYRe,0
BOUNDARY_PIe,0
BOUNDARY_PROe,0
BOUNDARY_PROPALe,0
BOUNDARY_PROPe,0
BOUNDARY_PYRe,0
BOUNDARY_QTe,0
BOUNDARY_QUINe,0
BOUNDARY_RAFFe,0
BOUNDARY_RESe,0
BOUNDARY_RHAe,0
BOUNDARY_RIBe,0
BOUNDARY_RIBOLe,0
BOUNDARY_RLe,0
BOUNDARY_SALIe,0
BOUNDARY_SERe,0
BOUNDARY_SLFe,0
BOUNDARY_SMEe,0
BOUNDARY_SORe,0
BOUNDARY_SOTe,0
BOUNDARY_STACe,0
BOUNDARY_SUCCe,0
BOUNDARY_SUCe,0
BOUNDARY_TANAe,0
BOUNDARY_TARe,0.15353622112167573
BOUNDARY_THRe,0
BOUNDARY_TPHTHe,0
BOUNDARY_TREe,0
BOUNDARY_TRPe,0
BOUNDARY_TYRe,0
BOUNDARY_URAe,0
BOUNDARY_UREAe,0
BOUNDARY_URIe,0
BOUNDARY_VALe,0
BOUNDARY_VANe,0
BOUNDARY_XANe,0
BOUNDARY_XOLe,0
BOUNDARY_XULe,0
BOUNDARY_XYLe,0
BOUNDARY_Ke,0
BOUNDARY_CAe,0
DRAIN_Biomass,0
r1400,0
BOUNDARY_NH4e,0
r1320,19.890188397376424
r1321,19.890188397376424
r1322,17.780582461486027
r1323,2.1096059358903947
r1324,19.890188397376424
r1325,19.890188397376424
NE8m,0
BOUNDARY_HNO2,0
r1500,0
r1501,0
BOUNDARY_GLCNe,0
NE6e,0
r163c,0
r31,0
r32c,0
r33c,0
r1000,0
r1001,0
r1002,0
r184,7.835488262797817
r1003,0
r1004,0
r1005,0
r184c,7.835488262797817
r146a,7.835488262797817
r1006,0
BOUNDARY_MYOIe,0
r162b,7.835488262797817
r1007,0
r1008,0
r1009,0
r1011,0
r1900,0
r1013,0
r1902a,0
r1902b,0
r1902,0
r1903,0
r1904,0
r1905,19.890188397376424
r1906,19.890188397376424
r1907,19.890188397376424
r1908,0
r1909,0
r1910,0
r1911,0
r1912,0
r1913,0
BOUNDARY_ACAMe,0
r1914,0
r1915,0
r1916,0
BOUNDARY_CNe,0
r1917,0
r1918,0
r1919,0
BOUNDARY_PANe,0
r1920,0
r1921,0
BOUNDARY_MNe,0
r1922,0
r1923,0
r1924,0
BOUNDARY_SMAN,0
r1925,0
r1926,0
NE9,0
NE10,0
r1927,0
r1928,0
r1929,0
r1930,0
r1931,0
r1932,0
r1933,0
r1934,3.3150313995627374
r1935,0
r1936,0
r1937,3.3150313995627374
r1938,0
r1939,0
r1940,0
r1941,3.3150313995627374
r1942,3.3150313995627374
r1943,0
r1944,0
r1945,0
r1946,0
r1947,0
r1948,0
r1949,0
r1950,0
r1951,0
r1952,0
r1953,0
r1954,0
r1955,0
r1956,0
r1957,0
r1958,0
r1959,0
r1960,0
r1961,0
r1962,0
r1963,0
r1964,0
r1965,0
r1966,0
r1967,0
r1968,0
r1969,0
r1970,0
r1971,0
r1972,0
r1973,0
r1974,0
r1975,0
r1976,0
BOUNDARY_YANUDe,0
r1977,0
BOUNDARY_YANUEe,0
r1978,0
BOUNDARY_YANUX1e,0
r1979,0
BOUNDARY_YANUX2e,0
r1980,0
BOUNDARY_YANUMe,0
r1981,0
BOUNDARY_YANULe,0
r1982,0
BOUNDARY_YANUKe,0
r1983,0
BOUNDARY_YANUJe,0
r1984,0
BOUNDARY_MCREe,0
r1985,0
BOUNDARY_TOLUe,0
r1986,0
BOUNDARY_7DEACYANUAe,0
r1987,0
BOUNDARY_YANUFe,0
r1988,0
BOUNDARY_YANUGe,0
r1989,0
BOUNDARY_22DEAYANUAe,0
r1990,0
BOUNDARY_YANUHe,0
r1991,0
BOUNDARY_YANUIe,0
r1992,0
BOUNDARY_SMAZAAe,0
r1993,0
BOUNDARY_SMAZAEe,0
r1994,0
BOUNDARY_SMAZAFe,0
r1995,0
BOUNDARY_SMFK17P2Ae,0
NE11,0
r1996,0
r1997,0
r1998,0
r1999,0
r2010,0
BOUNDARY_5ALEVUAe,0
r2011,0
r2012,0
r2013,0
r2014,0
r2015,0
r2016,0
r2017,0
r2018,0
r2019,0
r2020,0
r2021,0
r2022,0
r2023,0
r2024,0
r2025,0
r2026,0
r2027,8.483068442837045
r2028,0
r2029,0
r2030,0
r2031,0
r2032,0
r2033,0
r2034,0
r2035,4.241534221418522
BOUNDARY_DFCOPROBe,0
r2036,4.241534221418522
NE12,4.241534221418522
r2037,4.241534221418522
r2038,0
BOUNDARY_TAUe,0
BOUNDARY_ETHSAe,0
BOUNDARY_THIAe,0
r2039,0
r2040,0
r2041,0
r2042,0
r2043,0
r2044,0
r2045,0
r2046,0
r2047,0
r2048,0
r2049,0
r2050,0
r2051,0
r2052,0
BOUNDARY_4HBAe,0
r2053,0
BOUNDARY_CCLe,0
r2054,0
r2055,0
r2056,0
r2057,0
r2058,0
r2059,0
r2060,0
r2061,0
r2062,0
r2063,0
r2064,0
r2065,0
r2066,0
r2067,0
r2068,0
r2069,0
r2070,0
r2071,0
r2072,0
r2073,0
r2074,0
r2075,0
r2076,0
BOUNDARY_ORCe,0
r2077,0
r2078,0
r2079,0
r2080,0
r2081,0
r2082,0
BOUNDARY_PYRGALOLe,0
r2083,0
BOUNDARY_STYRe,0
r2084,0
BOUNDARY_SORBAe,0
r2085,0
r2086,0
r2087,0
r2088,0
r2089,0
r2090,0
r2091,0
r2092,0
r2093,0
r2094,0
r2095,0
r2096,0
r2097,0
r2098,0
r2099,0
BOUNDARY_RUTINe,0
r2100,0
r2101,0
r2102,0
r2103,0
r2104,0
r2105,0
r2106,0
r2107,0
r2108,0
r2109,0
BOUNDARY_CAFFAe,0
r2110,0
BOUNDARY_SMFUNe,0
r2111,0
r2112,0
BOUNDARY_AGMAe,0
BOUNDARY_GBATe,0
BOUNDARY_PUTRe,0
r2113,0
r2114,0
r2115,0
r2116,0
r2117,0
BOUNDARY_METNe,0
r2118,0
r2119,0
BOUNDARY_HEXNe,0
r2120,0
r2121,0
r2122,0
BOUNDARY_HEXALe,0
r2123,0
r2124,0
BOUNDARY_PROPNe,0
BOUNDARY_13DAPROPe,0
r2125,0
r2126,0
BOUNDARY_CNOe,0
BOUNDARY_DINTOe,0
r2127,0
r2128,0
NE13,0
NE14,0
r2129,0
r2130,0
BOUNDARY_PIMAe,0
r2131,0
r2132,0
r2133,0
r2134,0
r2135,0
r2136,0
r2137,0
r2138,0
r2139,0
r2140,0
r2141,0
r2142,1.7268311093105944
r2143,3.4536622186211887
r2144,1.7268311093105944
r2145,0
r2146,0
r2147,0
r2148,0
r2149,0
r2150,0
r2151,0
r2152,0
r2153,0
r2154,0
r2155,0
BOUNDARY_PHYAe,0
r2156,0
r2157,0
r2158,0
r2159,0
r2160,0
r2161,0
r2162,0
r2163,0
r2164,0
r2165,0
r2166,0
NE15,0
NE16,0
NE17,0
NE18,0
r2167,0
r2168,0
r2169,0
r2170,0
r2171,0
BOUNDARY_GALAe,0
r2172,0
r2173,0
r2174,0
r2175,0
r2176,0
r2177,0
r2178,0
r2179,0
r2180,0
r2181,0
r2182,0
r2183,0
r2184,0
r2185,0
r2186,0
r2187,0
r2188,0
BOUNDARY_URICe,0
r2189,0
NE19,0
BOUNDARY_TRIOe,0
BOUNDARY_TRICAe,0
r2190,0
BOUNDARY_MALA1e,0
BOUNDARY_MALA2e,0
BOUNDARY_MALA4e,0
BOUNDARY_MALB1Ae,0
BOUNDARY_MALB2e,0
BOUNDARY_MALB3e,0
BOUNDARY_MALB4e,0
BOUNDARY_MALB5e,0
BOUNDARY_MALCe,0
r2191,0
r2192,0
r2193,0
r2194,0
r2195,0
r2196,0
r2197,0
r2198,0
r2199,0
r2200,0
r2201,0
r2202,0
r2300,0
r2301,0
r2302,0
r2303,0
r2304,0
r2305,0
r2306,0
r2307,0
r2308,0
r2309,0
r2310,0
r2311,0
r2312,0
r2313,0
r2314,0
r2315,0
r2316,0
r2317,0
r2318,0
r2319,0
r2320,0
r2321,0
r2322,0
r2323,0
r2324,0
r2325,0
r2326,0
r2327,0
r2328,0
r2329,0
r2330,0
r2331,0
r2332,0
BOUNDARY_MOe,0
r2333,0
r2334,0
r2335,0.10334474256507796
BOUNDARY_ACXYLANe,0
BOUNDARY_ACSTARCHe,0
BOUNDARY_ACCELLUe,0
r2336,0
r2337,0
r2400,0
r2401,0
r2402,0
r2403,0
r2404,0
r2405,0
r2406,0
r2407,0
r2408,0
r2409,0
r2410,0
r2411,0
r2412,0
r2413,0
r2414,0
r2415,0
r2416,0
r2418,0
r2419,0
r2420,0
r2338,0
r2339,0
r2340,0
r2341,0
r2342,0
r2343,0
r2344,0
r2345,0
r2346,0
r2347,0
r2348,0
r2349,0
r2350,0
r2351,0
r2352,0
BOUNDARY_3NALAe,0
BOUNDARY_URETAe,0
BOUNDARY_ETHDNe,0
BOUNDARY_PHEAe,0
BOUNDARY_PROPAe,0
r2353,0
r2354,0
r2355,0
BOUNDARY_KOTe,0
r2357,0
r2358,0
r2359,0
r2360,0
r2361,0
r2362,0
BOUNDARY_HYQUIe,0
r2363,0
r2364,0
r2365,0
r2366,0
r2367,0
r2368,0
r2369,0
r2370,0
r2371,0
r2372,0
r2373,0
r2374,0
r2375,0
r2376,0
r2377,0
r2378,0
r2379,0
r2380,0
r2381,0
r2382,0
r2383,0
r2384,0
r2385,0
DNApolymm,0
RNApolymm,0
r2386,0
r2387,0
r2388,0
r2389,0
r2390,0
r2391,0.5203591803355618
r2500,0
r2501,0
r2502,0
r2503,0
r2504,0
r2505,0
r2506,0
r2507,0
r2508,0
r2509,0
r2510,0
r2511,0
r2512,0
r2513,0
r2514,0
